"FCHI.Open","FCHI.High","FCHI.Low","FCHI.Close","FCHI.Volume","FCHI.Adjusted"
5424.31982421875,5432.83984375,5370.509765625,5396.85009765625,0,5396.85009765625
5399.60986328125,5488.330078125,5391.4501953125,5424.43017578125,0,5424.43017578125
5407.990234375,5425.1201171875,5374.52001953125,5407.83984375,0,5407.83984375
5418.68017578125,5491.52978515625,5374.22021484375,5481.72998046875,0,5481.72998046875
5461.669921875,5607.1201171875,5444.81982421875,5575.97021484375,0,5575.97021484375
5580.4599609375,5653.14013671875,5570.740234375,5640.02978515625,0,5640.02978515625
NA,NA,NA,NA,NA,NA
5661.080078125,5670.02001953125,5571.490234375,5572.91015625,0,5572.91015625
5605.6201171875,5614.2099609375,5457.06982421875,5457.06982421875,0,5457.06982421875
5455.240234375,5502.7099609375,5378.35986328125,5455.5498046875,0,5455.5498046875
5492.080078125,5527.0400390625,5471.39013671875,5498.52001953125,0,5498.52001953125
5494.3798828125,5558.52001953125,5460.759765625,5516.93017578125,0,5516.93017578125
5486.75,5497.08984375,5440.740234375,5492.080078125,0,5492.080078125
5482.02978515625,5624.509765625,5481.2099609375,5606.4599609375,0,5606.4599609375
5580.72998046875,5607.580078125,5549.5,5567.25,0,5567.25
5523.330078125,5533.97021484375,5469.8701171875,5487.72021484375,0,5487.72021484375
5513.64013671875,5545.330078125,5462.06005859375,5544.1298828125,0,5544.1298828125
5502.97998046875,5523.64013671875,5433.31005859375,5522.68994140625,0,5522.68994140625
5607.31982421875,5632.5400390625,5569.66015625,5592.64990234375,0,5592.64990234375
5569.8798828125,5658.259765625,5562.43017578125,5638.240234375,0,5638.240234375
5647.35009765625,5660.68994140625,5584.72021484375,5652.0400390625,0,5652.0400390625
5687.7099609375,5728.52001953125,5675.5400390625,5693.47021484375,0,5693.47021484375
5663.8701171875,5688.64013671875,5630.740234375,5630.740234375,0,5630.740234375
5619.009765625,5680.259765625,5615.1201171875,5656.47021484375,0,5656.47021484375
5651.06005859375,5661.33984375,5568.22998046875,5581.93994140625,0,5581.93994140625
5584.5400390625,5644.41015625,5575.919921875,5606.31982421875,0,5606.31982421875
5588.740234375,5631.39013671875,5537.509765625,5542.27001953125,0,5542.27001953125
5533.7001953125,5539.4599609375,5440.06005859375,5444.27001953125,0,5444.27001953125
5420.740234375,5472.759765625,5405.66015625,5454.18994140625,0,5454.18994140625
5453.2900390625,5471.41015625,5387.759765625,5432.7099609375,0,5432.7099609375
NA,NA,NA,NA,NA,NA
5474.47021484375,5517.9599609375,5455.33984375,5516.27001953125,0,5516.27001953125
5535.4599609375,5546.60009765625,5491.259765625,5496.490234375,0,5496.490234375
5474.240234375,5500.990234375,5431.72021484375,5453.39013671875,0,5453.39013671875
5479.06982421875,5537.89990234375,5439.93017578125,5439.93017578125,0,5439.93017578125
5432.25,5478.580078125,5413.60986328125,5418.47021484375,0,5418.47021484375
5418.27001953125,5430.89013671875,5300.06982421875,5311.93994140625,0,5311.93994140625
5340.77978515625,5369.18017578125,5334.240234375,5353.6298828125,0,5353.6298828125
5304.56982421875,5322.490234375,5276.77978515625,5297.06982421875,0,5297.06982421875
5258.58984375,5282.56005859375,5192.35009765625,5243.83984375,0,5243.83984375
5225.93994140625,5244.68017578125,5160.27978515625,5160.27978515625,0,5160.27978515625
5159.2099609375,5248.33984375,5159.2099609375,5199.41015625,0,5199.41015625
5186.77978515625,5186.77978515625,5114.72998046875,5170.490234375,0,5170.490234375
5204.14990234375,5211.669921875,5121.60986328125,5134.97021484375,0,5134.97021484375
5163.10986328125,5213.18017578125,5150.39990234375,5183.669921875,0,5183.669921875
5145.43994140625,5230.5498046875,5144.66015625,5213.4599609375,0,5213.4599609375
5199.080078125,5204.4501953125,5077,5090.72998046875,0,5090.72998046875
5099.7998046875,5110.72998046875,5053.10986328125,5057.72021484375,0,5057.72021484375
5055.31982421875,5135.10009765625,4967.60986328125,5133.56005859375,0,5133.56005859375
5139,5225.330078125,5123.330078125,5225.330078125,0,5225.330078125
5215.75,5299.89990234375,5187.1298828125,5296.509765625,0,5296.509765625
5269.77978515625,5273.18017578125,5205.77978515625,5205.77978515625,0,5205.77978515625
5222.31005859375,5222.31005859375,5139.5,5175.1298828125,0,5175.1298828125
5115.56005859375,5148.72998046875,5096.4501953125,5123.830078125,0,5123.830078125
5088.18994140625,5088.18994140625,4992.4599609375,4999.35986328125,0,4999.35986328125
5008.85986328125,5039.9599609375,4903.06005859375,5027.3701171875,0,5027.3701171875
5013.52978515625,5067.41015625,4960.1298828125,4973.39990234375,0,4973.39990234375
4880.509765625,4958.31982421875,4880.509765625,4914.68017578125,0,4914.68017578125
4996.06982421875,5010,4948.35986328125,4961.43017578125,0,4961.43017578125
5000.68994140625,5028.52978515625,4933.25,5025.240234375,0,5025.240234375
5036.6201171875,5036.6201171875,4976.02001953125,5022.759765625,0,5022.759765625
4972.52001953125,4994.72021484375,4956.56005859375,4978.5400390625,0,4978.5400390625
4985.27001953125,4985.27001953125,4865.41015625,4867.5,0,4867.5
4887.52001953125,4930.39013671875,4825.8798828125,4930.39013671875,0,4930.39013671875
4880.580078125,4894.22998046875,4841.8701171875,4880.7001953125,0,4880.7001953125
4861.66015625,4961.419921875,4851.64990234375,4911.919921875,0,4911.919921875
4886.2099609375,4913.22998046875,4853.9501953125,4855.60009765625,0,4855.60009765625
4864.8798828125,4888.25,4773.169921875,4773.169921875,0,4773.169921875
4842.77978515625,4854.3701171875,4790.10009765625,4842.1201171875,0,4842.1201171875
4872.83984375,4968.06005859375,4872.1298828125,4967.14990234375,0,4967.14990234375
4982.39013671875,5054.39990234375,4946.1201171875,5033.7099609375,0,5033.7099609375
5022.5498046875,5095.3798828125,4995.89013671875,5085.509765625,0,5085.509765625
5073.75,5125.31005859375,5068.89013671875,5111.580078125,0,5111.580078125
5121.9501953125,5204.2001953125,5083.33984375,5088.7001953125,0,5088.7001953125
5078.16015625,5093.27001953125,5019.10986328125,5031.2900390625,0,5031.2900390625
5017.6298828125,5096.85009765625,5009.4501953125,5066.25,0,5066.25
5039.0400390625,5062.85986328125,4974.35009765625,5051.6201171875,0,5051.6201171875
5034.89990234375,5038.52978515625,4964.7001953125,4986.22998046875,0,4986.22998046875
4927.9501953125,4934.259765625,4872.419921875,4888.2998046875,0,4888.2998046875
4913.83984375,4962.16015625,4822.2900390625,4846.02001953125,0,4846.02001953125
4903.72998046875,4925.56005859375,4829.81982421875,4920.35009765625,0,4920.35009765625
4946.06982421875,5003.2099609375,4942.10009765625,4962.64013671875,0,4962.64013671875
4948.85986328125,4974.02001953125,4924.02001953125,4933.97021484375,0,4933.97021484375
4915.14013671875,4916.490234375,4849.3798828125,4882.6201171875,0,4882.6201171875
4905.7001953125,4927.43994140625,4753.1201171875,4777.3701171875,0,4777.3701171875
4770.5,4817.97998046875,4724.5498046875,4791.43017578125,0,4791.43017578125
4806.89990234375,4836,4776.81982421875,4834.8701171875,0,4834.8701171875
4788.91015625,4891.02978515625,4768.89013671875,4812.14013671875,0,4812.14013671875
4835.4599609375,4842.3798828125,4775.330078125,4809.5,0,4809.5
4830.740234375,4919.91015625,4822.169921875,4916.56005859375,0,4916.56005859375
4917.14013671875,4963.85986328125,4899.08984375,4905.7900390625,0,4905.7900390625
4891.56005859375,4940.93017578125,4793,4815.72021484375,0,4815.72021484375
4792.240234375,4869.93994140625,4765.7099609375,4834.89013671875,0,4834.89013671875
4827.18017578125,4863.259765625,4697.669921875,4703.8701171875,0,4703.8701171875
4687.93017578125,4722.5400390625,4668.18994140625,4689.33984375,0,4689.33984375
4712.08984375,4712.08984375,4585.39013671875,4629.7998046875,0,4629.7998046875
4696.93994140625,4708.0400390625,4576.419921875,4673.97998046875,0,4673.97998046875
4627.169921875,4643.75,4563.68994140625,4571.56005859375,0,4571.56005859375
4616.60009765625,4616.60009765625,4470.72998046875,4480.75,0,4480.75
4485.06982421875,4507.7001953125,4396.5498046875,4413.509765625,0,4413.509765625
4372.1298828125,4427.16015625,4251.5400390625,4383.740234375,0,4383.740234375
4059.75,4059.75,4059.75,4059.75,0,4059.75
3861.669921875,4182.91015625,3858.3701171875,4114.259765625,0,4114.259765625
4089.830078125,4143.9501953125,4041.38989257812,4113.8701171875,0,4113.8701171875
4124.1298828125,4174.919921875,3906.73999023438,3909.48999023438,0,3909.48999023438
3861.080078125,4024.94995117188,3783.6201171875,4015.4599609375,0,4015.4599609375
3980.64990234375,3980.64990234375,3891.32006835938,3970.17993164062,0,3970.17993164062
3955.40991210938,4014.86010742188,3873.81005859375,3888.92993164062,0,3888.92993164062
3878.57006835938,3913.63989257812,3714.05004882812,3738.17993164062,0,3738.17993164062
3674.3701171875,3733.1201171875,3463.07006835938,3652.8701171875,0,3652.8701171875
3713.76000976562,3861.18994140625,3713.76000976562,3861.18994140625,0,3861.18994140625
3795.85009765625,3947.830078125,3769.09008789062,3902.85009765625,0,3902.85009765625
3882.26000976562,4012.93994140625,3836.419921875,3975.53002929688,0,3975.53002929688
3946.7099609375,4013.22998046875,3928.1201171875,4013.22998046875,0,4013.22998046875
4065.21997070312,4117.83984375,4040.88989257812,4079.02001953125,0,4079.02001953125
4097.22021484375,4097.64013671875,3979.05004882812,4004.57006835938,0,4004.57006835938
4018.4599609375,4044.65991210938,3914.38989257812,4044.65991210938,0,4044.65991210938
4034.82006835938,4034.82006835938,3930.0400390625,4024.25,0,4024.25
4110.52001953125,4195.7998046875,4094.02001953125,4195.7998046875,0,4195.7998046875
4137.16015625,4232.66015625,4116.14990234375,4164.759765625,0,4164.759765625
4102.93017578125,4172.2099609375,4031.09008789062,4172.2099609375,0,4172.2099609375
4149.330078125,4217.22998046875,4123.5400390625,4176.97021484375,0,4176.97021484375
4145.47998046875,4319.3798828125,4131.56982421875,4319.3798828125,0,4319.3798828125
4328.35009765625,4407.669921875,4312.47998046875,4330.68017578125,0,4330.68017578125
4372.419921875,4381.490234375,4283.5,4336.8798828125,0,4336.8798828125
4295.2099609375,4300.72021484375,4196.72998046875,4213.91015625,0,4213.91015625
4220.47021484375,4308.490234375,4193.009765625,4308.490234375,0,4308.490234375
4379.81005859375,4458.0400390625,4362.990234375,4411.509765625,0,4411.509765625
4308.240234375,4359.41015625,4291.39013671875,4338.08984375,0,4338.08984375
4310.7998046875,4347.89013671875,4228.22998046875,4264.89013671875,0,4264.89013671875
4281.77978515625,4345.4501953125,4243.1201171875,4341.2900390625,0,4341.2900390625
4385.35009765625,4455.759765625,4377.41015625,4455.759765625,0,4455.759765625
4420.7998046875,4535.89990234375,4394.1298828125,4486.35009765625,0,4486.35009765625
4491.68017578125,4546.419921875,4363.35986328125,4378.4501953125,0,4378.4501953125
4443.8798828125,4482.759765625,4419.39990234375,4478.6298828125,0,4478.6298828125
4465.669921875,4465.669921875,4382.56982421875,4383.240234375,0,4383.240234375
4315.18994140625,4326.52001953125,4235.68994140625,4251.93017578125,0,4251.93017578125
4238.02001953125,4391.009765625,4201.81005859375,4341.2900390625,0,4341.2900390625
4325.18994140625,4366.93994140625,4276.60986328125,4366.93994140625,0,4366.93994140625
4387.81005859375,4418.830078125,4338.81982421875,4369.39990234375,0,4369.39990234375
4392.0498046875,4488.93994140625,4389.77001953125,4485.33984375,0,4485.33984375
4500.740234375,4532.259765625,4438.18017578125,4461.68994140625,0,4461.68994140625
4491.75,4518.009765625,4410.6298828125,4493.27001953125,0,4493.27001953125
4494.93994140625,4589.080078125,4482.490234375,4573.0400390625,0,4573.0400390625
4517.2998046875,4566.1298828125,4508.43017578125,4514.27978515625,0,4514.27978515625
4512.43017578125,4517.47998046875,4329.740234375,4376.580078125,0,4376.580078125
4437.93017578125,4570.7001953125,4437.93017578125,4565.68017578125,0,4565.68017578125
4573.22998046875,4643.509765625,4540.75,4575.08984375,0,4575.08984375
4607.31005859375,4643.14990234375,4530.830078125,4577.27978515625,0,4577.27978515625
4591.509765625,4604.759765625,4544.68994140625,4587.2998046875,0,4587.2998046875
4620.759765625,4686.2001953125,4600.72021484375,4660.490234375,0,4660.490234375
4686.6201171875,4686.6201171875,4574.31005859375,4593.52001953125,0,4593.52001953125
4548.919921875,4616.31005859375,4543.669921875,4557.02978515625,0,4557.02978515625
4576.1298828125,4615.77978515625,4563.7998046875,4599.7998046875,0,4599.7998046875
4617.06005859375,4634.35009765625,4536.39990234375,4573.81982421875,0,4573.81982421875
4620.7099609375,4639.83984375,4561.02978515625,4564.3798828125,0,4564.3798828125
4589.35009765625,4595.85009765625,4474.5498046875,4485.81982421875,0,4485.81982421875
4468.5400390625,4512.31005859375,4433.009765625,4445.5,0,4445.5
4407.330078125,4481.1298828125,4392.669921875,4445.8701171875,0,4445.8701171875
4472.93994140625,4513.35009765625,4453.0498046875,4476.06005859375,0,4476.06005859375
4439.5498046875,4463.9599609375,4401.35986328125,4463.83984375,0,4463.83984375
4473.10986328125,4529.240234375,4464.08984375,4529.240234375,0,4529.240234375
4580.2900390625,4686.66015625,4571.93017578125,4677.5498046875,0,4677.5498046875
4695.85986328125,4735.2099609375,4641.22998046875,4679.3798828125,0,4679.3798828125
4664.3701171875,4680.43017578125,4631.0498046875,4642.93994140625,0,4642.93994140625
4614.93017578125,4619.259765625,4548.669921875,4556.2900390625,0,4556.2900390625
4535,4580.169921875,4510.31982421875,4551.93994140625,0,4551.93994140625
4568.14990234375,4588.08984375,4505.85986328125,4510.68017578125,0,4510.68017578125
4505.740234375,4528.58984375,4396.7099609375,4410.66015625,0,4410.66015625
4378.97998046875,4411.02001953125,4340.02001953125,4340.02001953125,0,4340.02001953125
4366,4495.06005859375,4328.77001953125,4485.169921875,0,4485.169921875
4470.5498046875,4515.72998046875,4452.39013671875,4480.10009765625,0,4480.10009765625
4466.0498046875,4500.18017578125,4424.759765625,4467.919921875,0,4467.919921875
4437.14013671875,4477,4414.830078125,4426.72021484375,0,4426.72021484375
4391.5498046875,4511.22998046875,4376.72998046875,4499.33984375,0,4499.33984375
4487.169921875,4509.77978515625,4470.5,4502.10009765625,0,4502.10009765625
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
4524.06005859375,4593.52001953125,4504.97998046875,4591.16015625,0,4591.16015625
4603.81005859375,4630.18994140625,4582.2900390625,4624.580078125,0,4624.580078125
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
4617.9501953125,4640.85009765625,4567.919921875,4580.43994140625,0,4580.43994140625
4626.759765625,4692.240234375,4609.27978515625,4681.2001953125,0,4681.2001953125
4702.7001953125,4720.0400390625,4663.39990234375,4682.7900390625,0,4682.7900390625
4673.4501953125,4706.580078125,4611.1298828125,4615.5400390625,0,4615.5400390625
4594.259765625,4631.919921875,4560.33984375,4568.08984375,0,4568.08984375
4578.68017578125,4592.68994140625,4525.52978515625,4587.009765625,0,4587.009765625
4551.8701171875,4573.02978515625,4503.60986328125,4515.52001953125,0,4515.52001953125
4532.740234375,4583.81005859375,4516.27978515625,4554.68994140625,0,4554.68994140625
4526.419921875,4530.669921875,4448.47021484375,4453.97021484375,0,4453.97021484375
4437.7900390625,4519.240234375,4419.14013671875,4518.419921875,0,4518.419921875
4482.009765625,4484.009765625,4421.8798828125,4425.5,0,4425.5
4431.72021484375,4489.259765625,4431.72021484375,4475.64013671875,0,4475.64013671875
4440.58984375,4466.669921875,4429.509765625,4448.85009765625,0,4448.85009765625
4438.39013671875,4440.2998046875,4386.39013671875,4423.7998046875,0,4423.7998046875
4424.58984375,4493.18017578125,4407.85009765625,4446.72021484375,0,4446.72021484375
4409.2099609375,4452.60009765625,4402.490234375,4450.81005859375,0,4450.81005859375
4483.06982421875,4527.27978515625,4470.68994140625,4508.06982421875,0,4508.06982421875
4511.60009765625,4511.60009765625,4446.14990234375,4484.31005859375,0,4484.31005859375
4498.77001953125,4557.60986328125,4496.52001953125,4533.1298828125,0,4533.1298828125
4540.259765625,4563.3798828125,4476.10009765625,4476.10009765625,0,4476.10009765625
4426.240234375,4442.81982421875,4385.56982421875,4407.27001953125,0,4407.27001953125
4463.64013671875,4482.990234375,4437.7900390625,4461.8701171875,0,4461.8701171875
4483.89990234375,4499.68017578125,4446.81005859375,4455.56005859375,0,4455.56005859375
4459.52001953125,4459.52001953125,4384.6298828125,4397.5400390625,0,4397.5400390625
4345.60986328125,4369.830078125,4276.85986328125,4307.75,0,4307.75
4307.22021484375,4331.8701171875,4250.02978515625,4273.81005859375,0,4273.81005859375
4253.68017578125,4309.64990234375,4228.3798828125,4295.64990234375,0,4295.64990234375
4272.93994140625,4319.97021484375,4262.35986328125,4299.0400390625,0,4299.0400390625
4341.18994140625,4367.52001953125,4329.56982421875,4353.2099609375,0,4353.2099609375
4375.1201171875,4399.22998046875,4319.56982421875,4337.9501953125,0,4337.9501953125
4339.7998046875,4375.6201171875,4306.740234375,4364.4501953125,0,4364.4501953125
4388.080078125,4434.93017578125,4364.25,4429.31005859375,0,4429.31005859375
4398.22021484375,4425.919921875,4376.259765625,4377,0,4377
4351.77978515625,4376.759765625,4346.509765625,4347.0498046875,0,4347.0498046875
4323.81005859375,4323.81005859375,4255.8701171875,4256.35986328125,0,4256.35986328125
4248.759765625,4279.080078125,4210.2998046875,4238.990234375,0,4238.990234375
4298.4501953125,4316.7001953125,4264.6298828125,4287.22021484375,0,4287.22021484375
4251.830078125,4264.5400390625,4224.4599609375,4245.2001953125,0,4245.2001953125
4270.5498046875,4305.43994140625,4240.259765625,4305.43994140625,0,4305.43994140625
4340.4501953125,4385.93017578125,4330.580078125,4340.85986328125,0,4340.85986328125
4363.64013671875,4424.7099609375,4363.330078125,4424.7099609375,0,4424.7099609375
4396.08984375,4482.259765625,4383.3701171875,4462.990234375,0,4462.990234375
4442.39990234375,4495.31005859375,4436.93994140625,4486.419921875,0,4486.419921875
4538.7099609375,4626.68017578125,4538.7099609375,4607.43994140625,0,4607.43994140625
4608.22021484375,4620.759765625,4566.52978515625,4580.75,0,4580.75
4564.990234375,4605.47998046875,4542.56005859375,4588.14013671875,0,4588.14013671875
4626.919921875,4671,4606.3701171875,4616.5,0,4616.5
4590.5,4656.52978515625,4590.5,4629.10986328125,0,4629.10986328125
4619.77001953125,4642.56005859375,4577.83984375,4586.75,0,4586.75
4578.240234375,4582.39990234375,4517.89990234375,4550.64990234375,0,4550.64990234375
4551.52001953125,4601.97998046875,4523.77001953125,4523.77001953125,0,4523.77001953125
4514.919921875,4567.77001953125,4514.85986328125,4546.83984375,0,4546.83984375
4540.10009765625,4588.330078125,4514.72021484375,4588.330078125,0,4588.330078125
4600.7900390625,4652.5400390625,4600.7900390625,4625.81005859375,0,4625.81005859375
4636.330078125,4650.89013671875,4613.2001953125,4644.93017578125,0,4644.93017578125
4640.81982421875,4652.43017578125,4597.47021484375,4603.7998046875,0,4603.7998046875
4582.5,4621.77978515625,4569.39990234375,4579.89990234375,0,4579.89990234375
4599,4620.990234375,4577.81982421875,4601.56982421875,0,4601.56982421875
4597.31005859375,4651.68994140625,4586.47998046875,4588.35986328125,0,4588.35986328125
4580.97021484375,4646,4565.27001953125,4628.06982421875,0,4628.06982421875
4645.080078125,4645.080078125,4605.25,4623.2001953125,0,4623.2001953125
4632.06982421875,4696.18017578125,4623.18017578125,4688.02001953125,0,4688.02001953125
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
4673.02978515625,4688.16015625,4626.4599609375,4627.330078125,0,4627.330078125
4618.64990234375,4644.2099609375,4582.7099609375,4632.259765625,0,4632.259765625
4604.8798828125,4621.56982421875,4536.5498046875,4538.31005859375,0,4538.31005859375
4536.39990234375,4554.759765625,4506.8701171875,4515.7001953125,0,4515.7001953125
4504.18017578125,4511.8701171875,4415.75,4431.8798828125,0,4431.8798828125
4468.47998046875,4488.66015625,4457.75,4463.91015625,0,4463.91015625
4435.259765625,4539.68994140625,4424.509765625,4521.830078125,0,4521.830078125
4538.75,4547.64013671875,4441.5400390625,4441.5400390625,0,4441.5400390625
4452.58984375,4485.60986328125,4437.5400390625,4468.2900390625,0,4468.2900390625
4487.64990234375,4518.56982421875,4463.9599609375,4502.490234375,0,4502.490234375
4522.91015625,4601.7900390625,4520.10986328125,4598.740234375,0,4598.740234375
4635.14013671875,4653.10009765625,4594.02978515625,4597.2998046875,0,4597.2998046875
4581.9501953125,4645.10009765625,4572.91015625,4588.830078125,0,4588.830078125
4563.25,4616.3798828125,4551.8798828125,4606.419921875,0,4606.419921875
4597.2099609375,4597.7099609375,4523.08984375,4559.4599609375,0,4559.4599609375
4566.0400390625,4593.58984375,4526.7099609375,4562.5498046875,0,4562.5498046875
4556.7001953125,4586.419921875,4514.81982421875,4528,0,4528
4501.77001953125,4513.31005859375,4401.77001953125,4455.990234375,0,4455.990234375
4463.18994140625,4509.68017578125,4447.52978515625,4453.080078125,0,4453.080078125
4432.1298828125,4445.6298828125,4391.9599609375,4430.3798828125,0,4430.3798828125
4414.6298828125,4462.740234375,4390.97998046875,4462.740234375,0,4462.740234375
NA,NA,NA,NA,NA,NA
4474.6298828125,4494.7900390625,4421.56005859375,4421.56005859375,0,4421.56005859375
4408,4474.27001953125,4352.33984375,4354.919921875,0,4354.919921875
4361.64990234375,4389.72998046875,4338.02978515625,4367.259765625,0,4367.259765625
4324.39990234375,4342.66015625,4239.72021484375,4296.39990234375,0,4296.39990234375
4335.3798828125,4404.02001953125,4335.3798828125,4404.02001953125,0,4404.02001953125
